id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
7475215,Copley Square & Historic Landmarks on Newbury St#2,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,149.0,1,226,1.96,87,144
7475379,"Vibrant, Chic Newbury St – Stay in Style! #6",22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,136.0,1,267,2.36,87,111
7475573,Discover Boston from Newbury Street #8,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,159.0,1,349,3.27,87,133
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,84.0,1,184,1.9,87,79
7482195,Private room near bus stop,34552909,Barrie,Roslindale,42.28413,-71.11671,Private room,43.0,29,8,0.08,3,195
7499960,Safe Central City Location! WalkToWork/Everywhere!,9529655,Suzanne,Fenway,42.35105,-71.09488,Entire home/apt,235.0,91,15,0.13,4,362
7511737,"Steps from South End, Tufts Medical Center & More,",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,144.0,29,247,2.15,87,133
7513605,"Walk to Chinatown, Boston Common, and South End",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,95.0,29,237,2.08,87,0
7513906,"Sleek Rental in Beacon Hill, Near TD Garden/MGH #6",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,110.0,29,225,1.97,87,143
7514024,"Beacon Hill Gem, Close to TD Garden & MGH – #14",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,122.0,29,197,2.04,87,127
7514336,Convenient Beacon Hill Location Near TD Garden #11,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,163.0,1,181,1.7,87,111
7527149,Stunning Beacon Hill Boston Townhouse Apartment,10502779,Peter,Beacon Hill,42.35623,-71.07023,Entire home/apt,750.0,4,161,1.38,1,113
7531700,Prime Rental by MGH & TD Garden – Beacon Hill #3,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,140.0,1,198,1.71,87,146
7575052,Sunny and Quiet top floor #8,9653086,Glenn,South End,42.34128,-71.07607,Entire home/apt,130.0,30,92,0.79,6,73
7611271,Spacious 4 BR | 2.5 BA Single-Family Home,953185,Katie,South Boston,42.333,-71.03544,Entire home/apt,165.0,29,123,1.05,1,325
7635616,"Beacon Hill – Prime Location, Near MGH #9",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,116.0,1,322,2.83,87,111
7692933,Perfect for 1,9508341,Phyllis,Brighton,42.35642,-71.16411,Private room,85.0,29,319,2.74,1,365
7694365,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,122.0,1,168,1.58,87,139
7694559,"Heart of South End, Convenient, Comfy Studio #32",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,94.0,1,178,1.83,87,85
7713815,Ideal Location Near TD Garden and MGH #2,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,109.0,1,204,1.95,87,0
7728499,Close to TD Garden and MGH – Beacon Hill Living #8,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,157.0,1,379,3.28,87,108
7832890,Bright Beacon Hill Rental Close to MGH/TD Garden#7,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,141.0,29,349,3.26,87,120
7837202,"Beacon Hill – Prime Location, Near TD Garden #15",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,137.0,29,148,1.37,87,90
7854872,Perfect Beacon Hill Location – Near TD Garden #12,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,138.0,1,212,1.86,87,86
7900936,Morning Glory Bed & Breakfast!,41658743,Chris,Hyde Park,42.24179,-71.12412,Private room,75.0,29,134,1.15,1,365
7910223,"Charming home Away from Home, close to parks",30490577,Lori,Jamaica Plain,42.31689,-71.1004,Entire home/apt,150.0,3,330,2.84,3,42
7911936,Beacon Hill Rental Steps to MGH & TD Garden – #1,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,139.0,1,216,1.88,87,132
7916575,"Centrally located Studio in Boston ,#35",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,84.0,1,222,2.27,87,86
8025718,"Close to the North End, Fenway & Boston Common, #6",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,144.0,29,114,0.99,87,120
8042434,Live beside the State House!,26988,Anne,Downtown,42.35771,-71.0616,Entire home/apt,114.0,91,2,0.13,6,364
8082512,"Stylish Downtown Studio in the Boston, C.Ave# 34",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,98.0,1,171,1.49,87,70
8170181,Gorgeous Beacon Hill Apartment,26303242,Mark,Beacon Hill,42.36105,-71.06645,Entire home/apt,90.0,29,213,1.84,1,191
8403945,Steps Away from Back Bay's Best Spots #33,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,84.0,1,134,1.36,87,99
8483020,Country Cottage in the City,44676705,Mark,West Roxbury,42.25481,-71.14593,Entire home/apt,151.0,4,191,1.67,1,67
8490356,Gorgeous and Bright Victorian Home,44581223,Andre,Hyde Park,42.25274,-71.11599,Private room,55.0,29,42,0.36,5,365
8518237,Executive Garden Apartment,44851947,James,Brighton,42.34196,-71.16095,Entire home/apt,178.0,2,386,3.35,1,104
8553163,"Boston, Back Bay Condo w/Private Roof Deck",8214532,Rob,Back Bay,42.34542,-71.08055,Entire home/apt,298.0,29,119,1.22,1,263
8596566,South End Boston Apartment with Private Garden,3668535,Reem,South End,42.34587,-71.07257,Entire home/apt,329.0,3,59,0.51,1,239
8634599,"Stunning suite, historic victorian",45402419,Jil,Jamaica Plain,42.30928,-71.11108,Private room,141.0,91,40,0.35,3,365
8645254,"Lovely, Quiet Room",41306542,Becky,Hyde Park,42.25907,-71.11893,Private room,52.0,91,16,0.16,1,133
8720718,Cozy studio apartment in Jamaica plain!,45771009,Riyo,Jamaica Plain,42.3168,-71.10721,Entire home/apt,113.0,2,674,5.88,2,101
8732121,Ideal Rental by MGH & TD Garden – Beacon Hill #10,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,139.0,1,304,2.67,87,122
8734707,Suite Petite Attique by Longwood & Train,45824409,Celia,Roxbury,42.32776,-71.09194,Private room,117.0,4,229,2.0,1,22
8904297,Cozy Double Times II,46575567,Sandy,Mattapan,42.27173,-71.07936,Private room,63.0,29,61,0.57,2,0
8904656,Fireplace Haven,46575567,Sandy,Mattapan,42.2719,-71.07935,Private room,68.0,29,37,0.4,2,365
8908145,"Elegant, spacious boudoir with fireplace.",45402419,Jil,Jamaica Plain,42.30861,-71.11105,Private room,311.0,91,15,0.14,3,365
8923817,"Elegant studio,kitchn, soaking tub",45402419,Jil,Jamaica Plain,42.30994,-71.11119,Private room,223.0,91,23,0.2,3,365
9018434,Warm & Cozy Home for Your Stay!,15583990,Natalia,Dorchester,42.29005,-71.06222,Entire home/apt,399.0,1,22,0.19,7,315
9030478,Modern/chic one-bedroom in eco Smart Home -Room #1,15975701,Taylor,Roxbury,42.31438,-71.07606,Private room,82.0,1,52,2.14,1,50
9110103,Fully furnished apartment in Boston (Hyde Park),47480466,KerrieAnn,Hyde Park,42.25742,-71.12604,Entire home/apt,162.0,1,3,0.1,1,176
9114896,"Private fl w/2BR, 1B, 1LR w/full kitchen",43777733,Marc,Brighton,42.35475,-71.15875,Entire home/apt,102.0,29,72,0.64,1,50
9133627,Beacon Hill Rental Close to MGH & TD Garden – #4,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,142.0,1,286,2.81,87,114
9148781,Your Home Base for 1+ Months | The Lincoln Suite,5430185,Laura And Olivia,South End,42.34299,-71.07305,Entire home/apt,150.0,91,21,0.18,7,135
9218312,"Arboretum retreat with AC, private bath, entrance.",47935411,Jone,Roslindale,42.29021,-71.13046,Private room,150.0,29,139,1.24,1,90
9292118,Beautiful 2BD / 1 BA - 1st Floor,2935501,John,West Roxbury,42.27843,-71.16233,Entire home/apt,184.0,4,223,1.97,1,29
9616816,Stunning triplex loft style condo - Quiet building,10778805,Paul,Roxbury,42.33445358276367,-71.07862854003906,Entire home/apt,290.0,91,0,0.0,3,362
9685076,Workable & Inexpensive Room Near the 2 T lines!,16186589,Marie,Dorchester,42.30489,-71.07071,Private room,43.0,30,23,0.21,27,364
9685085,Peaceful Private Bedroom Near T!,16186589,Marie,Dorchester,42.28885,-71.07005,Private room,40.0,30,26,0.24,27,342
9813223,"LOADED ALLSTON STUDIO: Steps to BU, BC & hospitals",25279966,Vj,Allston,42.34908,-71.13251,Entire home/apt,129.0,250,98,0.87,2,268
10008626,Bright and Cozy Chinatown Apt,27014807,Geoff,Chinatown,42.34862,-71.06172,Entire home/apt,124.0,91,19,0.17,1,0
10132073,Extended stays,51992629,Jef,East Boston,42.37126,-71.03893,Entire home/apt,194.0,5,76,0.72,1,223
10190260,Share South End Loft at Silver Line w/ parking!,10778805,Paul,Roxbury,42.33423,-71.07898,Private room,94.0,91,4,0.04,3,268
10299047,"2BR w deck near subway, downtown & hospitals",52989144,Brian,Jamaica Plain,42.31431,-71.10305,Entire home/apt,135.0,30,51,0.47,1,149
10427199,The Boston Christopher Studio Suite,48494513,Inn Boston,South End,42.3431,-71.07854,Entire home/apt,219.0,29,103,0.93,8,112
10427882,The Boston Christopher One Bedroom,48494513,Inn Boston,South End,42.3432,-71.07846,Entire home/apt,206.0,29,69,0.62,8,114
10524872,Spacious loft in the quiet suburbs #1,7324551,Bo,Brighton,42.34488,-71.15435,Private room,42.0,60,16,0.15,4,224
10575430,Cozy 4BD apartment with AirBeds,16186589,Marie,Dorchester,42.30027,-71.06324,Entire home/apt,155.0,30,3,0.03,27,350
10749312,Welcome to J.P.! 3BR near T w parking,55571157,Steve,Jamaica Plain,42.31659,-71.10565,Entire home/apt,399.0,3,49,0.46,1,27
10787333,Garden Apt - Highland Park/Fort Hill (Orange Line),22901863,Ziyad,Roxbury,42.32777,-71.09331,Entire home/apt,174.0,5,92,0.86,1,297
10835494,"2-bedrom loft condo near BC, BU & Fenway w/parking",8207666,Greg,Brighton,42.33786,-71.15137,Entire home/apt,280.0,29,73,0.7,1,242
10883063,spacious 3rd floor loft in home,24593919,Minor,Jamaica Plain,42.32385,-71.10746,Entire home/apt,84.0,91,70,0.64,1,90
11202183,Second Oldest Home in Beacon Hill,58330337,Norah,Beacon Hill,42.35786,-71.06482,Entire home/apt,221.0,1,769,7.22,1,98
11258721,Sizeable Private Room w/ Air Bed & Convenient to T,16186589,Marie,Dorchester,42.303,-71.07109,Private room,45.0,30,18,0.17,27,257
11271947,Charming 1BR in Boston’s “South End” neighborhood,38067066,Dana,South End,42.33524,-71.07516,Entire home/apt,119.0,91,0,0.0,1,226
11357756,BEST LOCATION IN THE CITY STUDIO W/ FAST WIFI,56359408,Billy,Downtown,42.35145,-71.06461,Entire home/apt,179.0,91,43,0.43,3,364
11376403,Spacious & Great Private Room Near T!,16186589,Marie,Dorchester,42.30372,-71.07226,Private room,57.0,30,20,0.18,27,347
11521541,Historic and Charming Brownstone,14133713,Katy,Charlestown,42.38231,-71.06871,Entire home/apt,1129.0,29,10,0.09,1,347
11656698,Spacious 2 bedroom Apartment.,8898973,Adriana & Gianni,Roxbury,42.32378,-71.09648,Entire home/apt,115.0,30,228,2.08,4,269
11760822,"Boston ШkolarFlat - safe space, nice view #BC/BU",50437930,Misha,Brighton,42.34091,-71.15012,Entire home/apt,94.0,31,129,1.19,2,46
11799953,Pristine private apt South End Walk everywhere,62835472,Maja,South End,42.3428,-71.07836,Entire home/apt,300.0,29,74,1.01,2,73
11813641,North End Luxurious Modern One Bedroom Condo-,10250257,Caroline,North End,42.36538,-71.05159,Entire home/apt,130.0,91,22,0.23,2,363
11871190,Spacious loft in the quiet suburbs #2,7324551,Bo,Brighton,42.3454,-71.1532,Private room,42.0,60,19,0.18,4,226
12103501,Inexpensive & Clean Private Bedroom!,16186589,Marie,Dorchester,42.30586,-71.07225,Private room,40.0,30,19,0.18,27,270
12269155,Boston Apartment (North End),66084480,Richard,Downtown,42.36332,-71.05897,Entire home/apt,175.0,29,405,3.73,1,365
12287958,Copley Vacation Rental on the Park  w/ patio M325,32532791,Marie,South End,42.34218,-71.07334,Entire home/apt,290.0,3,74,0.69,6,165
12336281,Spacious loft in the quiet suburbs #3,7324551,Bo,Brighton,42.34504,-71.15406,Private room,39.0,60,20,0.19,4,195
12343708,Walk/Bus to Redline Renovated Easy to MIT/Harvard,18517776,Huggy,Dorchester,42.30536,-71.07221,Private room,39.0,91,9,0.08,31,365
12344142,Top Rated Apartment! Exceptional Location!,10619687,Mechaal,East Boston,42.37032,-71.03974,Entire home/apt,97.0,91,123,1.44,1,137
12372052,Apartment with 2-3 bedrooms-3 min to subway T stop,21745230,Jurek,Charlestown,42.38348,-71.07678,Entire home/apt,165.0,29,63,0.59,12,163
12409042,Close to Harvard - Zen Room Lic# STR383892,26956083,Todd,Allston,42.3605,-71.12633,Private room,71.0,3,351,3.26,7,109
12492474,Stay with Fun Family (queen size bed),67637928,Yuki,Mattapan,42.27349,-71.07066,Private room,32.0,30,16,0.15,5,213
12618291,The 1880 House: Historic Single Family Victorian!,68502098,Kristen,West Roxbury,42.27947,-71.15314,Entire home/apt,750.0,30,12,0.11,1,263
12672097,Boston Brownstone,46846483,Giannoula,Fenway,42.34626,-71.09049,Entire home/apt,254.0,2,294,3.13,1,11
12756776,Wonderful Boston apartment Sunny & Newly renovated,39932301,Ilan,Roxbury,42.32647,-71.09557,Entire home/apt,200.0,91,17,0.16,1,180
12899321,Sleek 1 Bedroom in Boston's Financial District,22541573,Furnished Quarters,Chinatown,42.35184,-71.06003,Entire home/apt,274.0,32,4,0.04,65,294
12901078,Mahar family room,27871799,Althea,Mattapan,42.27644,-71.07681,Private room,100.0,29,42,0.39,6,365
12949270,"Elegant room, colorful artist home",18896448,Sandy,Jamaica Plain,42.32068245245338,-71.11429829676271,Private room,99.0,91,13,0.12,2,358
12950332,Clean Large Room near Redline/Rail Peaceful Area,18517776,Huggy,Dorchester,42.30536,-71.07221,Private room,39.0,91,9,0.08,31,365
13032590,3 bed apt next to T- fast wifi-off street parking,21745230,Jurek,Charlestown,42.38187,-71.07734,Entire home/apt,187.0,1,591,5.57,12,201
13046581,Beautiful Apartment-5 Beds-Kitchen-Super Clean!,19488432,Xholion,West Roxbury,42.25979,-71.15911,Entire home/apt,140.0,3,252,2.45,1,262
13063952,3 min to T stop-Boston/Somerville/Cambridge access,21745230,Jurek,Charlestown,42.38362,-71.07863,Private room,60.0,29,31,0.29,12,175
13091712,Ideal for Families - Spacious Charlestown Townhome,54995023,Tim,Charlestown,42.38061,-71.06905,Entire home/apt,540.0,2,71,0.85,1,71
13166405,Spacious loft in the quiet suburbs #4,7324551,Bo,Brighton,42.34636,-71.15563,Private room,44.0,60,11,0.1,4,150
13173203,"Walk to MGH-Subway, stay in Boston's Little Italy",38997,Michelle,North End,42.3665,-71.05428,Entire home/apt,116.0,32,40,0.37,12,365
13173362,"BACK BAY 2 blocks subway, 1 street to Newbury St",38997,Michelle,Back Bay,42.34777,-71.08493,Entire home/apt,158.0,32,4,0.07,12,262
13188501,"Beacon Hill Studio, close to Mass Gen & T Station",38997,Michelle,Beacon Hill,42.36104,-71.07129,Entire home/apt,87.0,32,15,0.14,12,350
13239143,Small Room Renovated House Walk/Bus to Redline,18517776,Huggy,Dorchester,42.30536,-71.07221,Private room,35.0,91,7,0.07,31,365
13239882,Off-St. Parking Large Room Clean Renovated House,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39.0,91,0,0.0,31,365
13242393,Renovated House near Subway/Rail Everything New,18517776,Huggy,Dorchester,42.30536,-71.07221,Private room,39.0,91,3,0.03,31,365
13249923,"Walk/Bus to Redline/Rail stations, Private Balcony",18517776,Huggy,Dorchester,42.30536,-71.07221,Private room,39.0,91,3,0.03,31,365
13258244,Comfortable quite room.,67103816,Firlian,Roxbury,42.31837,-71.09037,Private room,37.0,30,23,0.22,7,67
13298137,EZ to Downtown/Longwood Off-St Parking Renovated,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,37.0,91,2,0.02,31,365
13378923,Montgomery Place - Studio (Room 6),75997654,Kathe,South End,42.34347,-71.07368,Entire home/apt,125.0,29,176,1.67,3,222
13378936,Montgomery Place - One Bedroom,75997654,Kathe,South End,42.34347,-71.07368,Entire home/apt,145.0,29,145,1.37,3,159
13393418,*BostonAirport/TDGarden/DT/ConventionCtr/NorthEnd*,76181684,Sandra,East Boston,42.37611,-71.03578,Entire home/apt,117.0,1,879,8.35,1,205
13422887,"Small Room, Off-St. Parking, AC, Renovated Clean",18517776,Huggy,Roxbury,42.31676,-71.08,Private room,35.0,91,1,0.01,31,365
13494185,Montgomery Place - Parlor Room (Room 2),75997654,Kathe,South End,42.34382,-71.07368,Entire home/apt,95.0,29,182,1.72,3,198
13578425,"Small Room near Redline & Commuter Rail, Renovated",18517776,Huggy,Dorchester,42.30536,-71.07221,Private room,35.0,91,2,0.02,31,365
13613229,~*30min to Downtown*~ THE COSMOPOLITAN,14016102,Jovan,Hyde Park,42.26145,-71.11662,Entire home/apt,114.0,2,329,3.41,2,312
13675884,Near Redline & Commuter Rail Renovated Clean Sunny,18517776,Huggy,Dorchester,42.30536,-71.07221,Private room,39.0,91,2,0.02,31,365
13829133,Sunny studio in JP!,45771009,Riyo,Jamaica Plain,42.31642,-71.10672,Entire home/apt,103.0,2,485,4.76,2,63
13830152,Room w/fast wifi-next to T stop 10 min to downtown,21745230,Jurek,Charlestown,42.38199,-71.07675,Private room,60.0,29,39,0.37,12,226
13866351,Beautiful and Cozy Entire Apt in Boston,45694133,Dawn-Marie,Dorchester,42.30003,-71.0788,Entire home/apt,185.0,5,106,1.18,2,0
13959444,Beautiful Boston Brownstone,21609039,Susan,Roxbury,42.34042,-71.08363,Entire home/apt,475.0,29,57,0.54,3,317
13993185,Charming Beacon Hill One Bedroom,83554697,Ashley,Beacon Hill,42.35948,-71.06747,Entire home/apt,90.0,29,231,2.19,1,185
14035943,Gorgeous Huge Duplex 3 baths sleeps 6  Parking,5578043,Dror,North End,42.364253,-71.052626,Entire home/apt,439.0,1,235,2.32,1,272
14057466,"2 BR | 1 BA  Close to DWTN & Medical, Free PRKG",30314324,Eileen,Jamaica Plain,42.31316,-71.11279,Entire home/apt,160.0,5,238,2.27,1,260
14071446,Twins in a peaceful room.,18896448,Sandy,Jamaica Plain,42.321430817051755,-71.11275148532205,Private room,99.0,91,8,0.08,2,364
14086516,# friendly family home,27871799,Althea,Mattapan,42.27486,-71.077,Private room,101.0,1,77,0.73,6,365
14153636,King Zen Room near Harvard Biz School - STR383892,26956083,Todd,Allston,42.36151,-71.12658,Private room,55.0,3,326,3.11,7,93
14186170,Cozy Condo in Center of Southie,8985714,Tj,South Boston,42.33194,-71.04729,Entire home/apt,314.0,3,64,0.61,1,363
14196181,"NUSubmarine.#Boston,NU,Berklee,NEC,+Easy public T",50437930,Misha,Roxbury,42.33614,-71.08473,Entire home/apt,92.0,29,173,1.69,2,36
14204600,North End 2 BR | 1 BA Duplex in Little Italy,9410008,Jason,North End,42.36704,-71.05376,Entire home/apt,410.0,7,323,3.09,16,270
14229841,Spacious Back Bay One Bedroom with Great Views,22541573,Furnished Quarters,Back Bay,42.34534,-71.0865,Entire home/apt,195.0,32,2,0.02,65,335
14242888,Blue Family  bedroom,27871799,Althea,Mattapan,42.27441,-71.0772,Private room,90.0,1,86,0.82,6,364
14470701,Renovated near Redline/Commuter Rail 4 Harvard MIT,18517776,Huggy,Dorchester,42.30555,-71.0723,Private room,39.0,91,3,0.03,31,365
14485918,Huge bed  and high ceiling room plus two closets.,67103816,Firlian,Roxbury,42.3165,-71.09535,Private room,44.0,30,19,0.19,7,106
14566378,"Fully-Equipped, Private 1st Floor 1-Bed/1-Bath Apt",25938192,Elena,Jamaica Plain,42.31700134277344,-71.10931396484375,Entire home/apt,194.0,3,157,1.87,2,286
14566386,Fully-Equipped 2nd Floor 1-Bed 1-Bath Apt,25938192,Elena,Jamaica Plain,42.317012786865234,-71.10931396484375,Entire home/apt,177.0,3,252,2.45,2,207
14585335,SPACIOUS TOWNHOUSE with Essential Amenities,90419082,Camille,Mattapan,42.27554,-71.07091,Entire home/apt,286.0,29,41,0.4,3,332
14600925,Economical & Accessible Room w/ Airbed Near T!,16186589,Marie,Dorchester,42.30208,-71.07005,Private room,40.0,30,21,0.21,27,323
14682931,"Charming room, in hip JP near The T  #2",30490577,Lori,Jamaica Plain,42.31765,-71.10049,Private room,92.0,3,317,3.05,3,69
14686119,Stay with Fun Family ( twin size bed),67637928,Yuki,Mattapan,42.27345,-71.07251,Private room,45.0,90,10,0.1,5,329
14704252,Modern 3.5 BR Single Family Home,24358957,Bill,South Boston,42.33339,-71.05317,Entire home/apt,800.0,29,17,0.17,1,358
14747561,Fair & Cozy Room with Airbed!,16186589,Marie,Dorchester,42.30426,-71.07147,Private room,45.0,30,14,0.14,27,364
